	I14R018a01	I14R018a02
Leprel4	9.096826821657496	8.20480926879213
Leprot	9.704471453696604	9.694222543901496
Leprotl1	30.859523826522246	30.157974842679078
Letm1	10.686442086568624	10.741089877198906
Letm2	4.581835597034488	5.689769295099775
Letmd1	19.238860662450563	19.661621255890957
Lfng	9.786378017656947	7.645303837432321
Lgals1	8.981554799378769	8.672278276881562
Lgals12	0.08694962620712497	0.06525956457555977
Lgals2	0.4937180833373579	0.69170714072834
Lgals3	0.2611913644196737	0.18296669492477946
Lgals3bp	5.547293949980349	4.765221836877472
Lgals4	0.14384872551557587	0.3670805619844048
Lgals7	0.07155334541121128	0.07518555877481957
Lgals8	2.055328859756412	1.832266522497338
Lgals9	2.8210073609083626	2.798378390847841
Lgalsl	15.732505073185559	15.218818608374589
Lgi1	9.058340549396084	9.40194598875282
Lgi2	13.04597287560492	13.132680829546139
Lgi3	54.96106965453606	55.761818887236984
Lgi4	3.270591721926938	3.9354779235481026
Lgmn	37.88981030939146	36.59105338542487
Lgr4	2.25058521618111	2.2131240451187506
Lgr5	0.17153321472422667	0.17493944235140782
Lgr6	0.0713116111361734	0.08991786421042611
Lgsn	0.0	0.0
Lhb	0.07926358344735812	0.01665743726651921
Lhcgr	0.49442717054413554	0.35967145684170443
Lhfp	4.346369280349763	3.142096716253892
Lhfpl1	0.21800154854740392	0.04581356230688377
Lhfpl2	0.9513815761407703	1.1493279878799922
Lhfpl4	34.62247306797087	36.31571430519616
Lhfpl5	7.7024768289890675	5.640904987790609
Lhpp	6.824475156243373	6.195268474154258
Lhx1	0.3134717989443542	0.09881530581833428
Lhx2	3.5598164729953177	3.84127576762328
Lhx3	0.014098720738059201	0.01481440442245247
Lhx4	0.0	0.0
Lhx5	0.4081302204635654	0.23391701167160142
Lhx6	1.3501283404719508	1.5941688008973462
Lhx8	2.145151291824789	2.0349009548122
Lhx9	0.32200830775489236	0.11712260578021319
Lias	4.86567715019544	4.5178442863853725
Lif	0.023642047655956587	0.12421086347386188
Lifr	2.2999019208168447	1.9934297859002525
Lig1	0.460937112884411	0.5038649982852299
Lig3	0.6699828833430539	0.6373597045925159
Lig4	2.121398369957299	1.7605515730477788
Lilra5	0.184159108056925	0.33863803831294975
Lilra6	0.0	0.0
Lilrb4	0.046704131660901246	0.14722482432529602
Lim2	0.0	0.0
Lima1	1.4091724675191875	1.436372827644363
Limch1	4.885061782960735	5.099349425858409
Limd1	4.125008307473876	4.123995347175977
Limd2	13.179059066482012	15.344159788894629
Lime1	0.03125133238590721	0.08209430580739471
Limk1	3.696391345072945	3.7960629146715954
Limk2	4.926014087232968	6.005891626998899
Lims1	4.077223972560783	4.183388746630458
Lims2	12.424848447968579	13.720429111040668
Lin28a	0.0	0.0
Lin28b	0.754926206658011	0.982116580782371
Lin37	4.412426192916553	5.12581011063585
Lin52	10.235132032369915	9.42225142022909
Lin54	0.5268599269715875	0.4340762994674239
Lin7a	3.6905159657278013	3.8429979703217203
Lin7b	20.801238167862603	19.972227996147883
Lin7c	20.59474741813017	19.219765712145566
Lin9	0.9564246096913555	0.7865021236118812
Lingo1	11.10983745396032	11.076080506665061
Lingo2	0.7731962193464316	0.6057285591309522
Lingo3	30.970634793679	41.636921457518106
Lingo4	0.29302518160580265	0.19593624768230755
Lins	0.26576991408657824	0.2999470105564297
Lipa	4.6307217377170335	4.074882435458535
Lipc	0.0	0.0
Lipe	1.2180899365676472	1.43991337500109
Lipf	0.0	0.0
Lipg	0.307677495821538	0.18858928513388198
Liph	0.3108790492732562	0.272216657570518
Lipi	0.0	0.0
Lipk	0.0	0.0
Lipm	0.0	0.11332114393642742
Lipn	0.0	0.0
Lipo1	1.6334489932923604	1.8656159167903406
Lipo2	0.21062448963777375	0.07377209201549541
Lipo4	0.0	0.0
Lipt1	0.9700088883417953	1.1415586378453724
Lipt2	1.9851643118355178	2.0245847910373995
Litaf	13.213900759883675	13.696675351747666
Lix1	5.312397487434475	5.441194719804266
Lix1l	9.094461572302997	10.166082428998621
Llgl1	8.673344995025051	8.666664022829039
Llgl2	0.10754399659198151	0.09040254294389441
Llph	3.3340532657136244	3.772781948240946
Llph-ps1	0.0	0.523214375679129
Llph-ps2	0.3464688304121809	0.0
Lman1	4.188425438357922	3.4891124790260775
Lman1l	0.0	0.0
Lman2	19.86962610090871	20.499939379882257
Lman2l	2.98039942750008	3.8953304335829917
Lmbr1	3.4635163615835145	3.2523919447581773
Lmbr1l	0.8008812767994483	1.1053008354861324
Lmbrd1	41.108976687925285	36.722077610280984
Lmbrd2	7.113306443596396	4.3050398475177625
Lmcd1	4.153320138441049	4.776977493555979
Lmf1	1.0497812542642055	1.3005635654362937
Lmf2	6.114560846287511	6.5653861696969855
Lmln	1.7476655920850284	1.380452030171287
Lmna	2.59757349172542	2.91623758674986
Lmnb1	2.2458392540160226	2.388977117963813
Lmnb2	2.402399801201826	2.750750381843507
Lmo1	7.434198839670517	6.954207878424278
Lmo2	5.3586864907376395	5.967755106973664
Lmo3	11.131556431398792	12.812738468059267
Lmo4	15.529345333851474	14.699714267097892
Lmo7	3.356548448576774	3.5483243789359924
Lmod1	0.2705361669080929	0.310111864004347
Lmod2	0.14809032494613172	0.0
Lmod3	0.04330860380152261	0.0
Lmtk2	19.41000457613116	18.96184610700082
Lmtk3	8.220614954058298	11.845031030422437
Lmx1a	0.014837697084812609	0.0
Lmx1b	0.01452256801121952	0.015259767163839389
Lnp	1.8116609939128474	1.4441293843423018
Lnpep	4.460393312888875	2.402484075932538
Lnx1	0.6752409948466477	0.5147482006079154
Lnx2	1.073109299530258	0.6804379028220379
Loh12cr1	9.578897209194366	9.533754593601778
Lonp1	26.937045343340287	30.7836524171929
Lonp2	7.459609932287249	7.902878175491107
Lonrf1	8.252085284347729	6.827747902469244
Lonrf2	16.815262845379355	14.634256363042162
Lonrf3	0.6086095069882276	0.3629616920897905
Lor	1.5316850209827515	1.781876563932583
Lox	0.036086926309346026	0.012639594060633074
Loxhd1	0.014338140833286135	0.010043985357100823
Loxl1	0.8435706416918506	0.9475227384602561
Loxl2	0.0	0.0
Loxl3	0.5302745966114959	0.8236759612377124
Loxl4	0.0	0.0
Lpar1	4.607678840593716	3.951742379689196
Lpar2	0.0590979243597162	0.062097871733067654
Lpar3	0.3114607529206534	0.12272670800813569
Lpar4	0.7331600922926943	0.38518849743248756
Lpar5	0.10655461149301915	0.13995446263021968
Lpar6	2.8326774959712266	2.893791016215604
Lpcat1	3.8318863069545595	3.7216511325800465
Lpcat2	5.615299646632118	5.0644630050676165
Lpcat2b	0.0	0.0
Lpcat3	2.307067025571334	2.7133013618324746
Lpcat4	24.5198846795039	31.796485059128784
Lpgat1	14.893258892672886	15.308703351152417
Lphn1	10.028085726481855	12.885097199765971
Lphn2	7.0564280258474925	6.979586652204621
Lphn3	0.5636904952511851	0.4812475922975593
Lpin1	3.1103901499564484	3.6779538249310053
Lpin2	2.6211260114273727	2.530982323759257
Lpin3	0.06921720111420994	0.10182315694354308
Lpl	8.121978718353068	10.851811994653998
Lpo	0.46557325919399223	0.7338102525174784
Lpp	0.1585150895545597	0.13991181309109726
Lpxn	1.3332844558980987	1.522788108319853
Lrat	0.0725829861506363	0.05720059984531685
Lrba	5.463107335154384	5.234526335915512
Lrch1	3.6520030771299243	3.5555452048913185
Lrch2	1.9556568399575613	1.8315684943805266
Lrch3	1.0850263343601219	1.1359132197840505
Lrch4	0.017981090689446984	0.0661284835927788
Lrcol1	0.0	0.0
Lrdd	0.051380818431195435	0.06644803403422812
Lrfn1	3.8530908620243536	3.9407177977737575
Lrfn2	2.911117243413278	2.8677115219140266
Lrfn3	5.905289343517785	7.060925216697368
Lrfn4	5.56025219290818	6.0928964641626315
Lrfn5	3.931060079642291	3.685660795096874
Lrg1	0.14374224977500177	0.0
Lrguk	0.3828613395430989	0.24584771869260277
Lrif1	1.1797709121473834	1.0609173099388047
Lrig1	5.155201496397562	5.22591130443061
Lrig2	4.096381228646338	3.500849387542252
Lrig3	1.006941078609031	1.1840147538516586
Lrit1	0.0	0.0
Lrit2	0.0	0.0
Lrit3	0.0	0.0
Lrmp	0.1299530881192909	0.10442044106019462
Lrp1	13.308033599243036	14.970789919659989
Lrp10	8.875408153686566	11.22027686382593
Lrp11	17.410931490534228	15.944966168136316
Lrp12	9.209466968712654	8.897686330589838
Lrp1b	1.3816688615390438	1.1398270462390772
Lrp2	0.008654386534427889	0.018187406436548894
Lrp2bp	0.05811759111253492	0.11341158121817803
Lrp3	6.1923872694832305	7.112260160170484
Lrp4	1.986343999889913	2.254664802380386
Lrp5	0.6819782564014603	0.6438987990595144
Lrp6	3.643249482056096	3.542266406104145
Lrp8	1.0753133552084728	1.2215121611185893
Lrpap1	36.906799863815465	35.02836168696072
Lrpprc	5.19357610234883	5.125161335274898
Lrr1	0.0	0.0
Lrrc1	1.5357259252034043	1.7064233243879967
Lrrc10	0.0	0.07144734121668779
Lrrc10b	143.70674675423405	161.95588364937274
Lrrc14	1.2379152756929384	1.424418019979385
Lrrc14b	0.0	0.0
Lrrc15	0.0	0.0
Lrrc16a	1.1859351052342129	0.9840335270006334
Lrrc16b	6.847733270858828	10.67048881229455
Lrrc17	0.0	0.0
Lrrc18	0.056109731131472815	0.07369748862859735
Lrrc19	0.01733890887910959	0.05465721603076616
Lrrc2	0.5841273103380644	0.58587992026416
Lrrc20	10.08424055160738	11.024660298531016
Lrrc23	0.9600073842670845	0.5283873991674819
Lrrc24	4.633515416262584	4.183495644348496
Lrrc25	1.2203976713026077	1.1220543956041023
Lrrc26	0.32637946125382755	0.6858944756802027
Lrrc27	0.8316477645094273	1.152487474730157
Lrrc28	4.704197257973189	5.007187911543342
Lrrc29	0.5557111274470088	0.5308366454600945
Lrrc3	4.565589786789751	5.391081084598847
Lrrc30	0.0	0.0
Lrrc31	0.0	0.0
Lrrc32	0.73770992977925	1.2028310575279948
Lrrc34	0.20538950761081692	0.10790777710992085
Lrrc36	0.21442301742292313	0.07510254196351134
Lrrc37a	0.0	0.0
Lrrc38	1.2534150996946694	1.3609427284769082
Lrrc39	0.16272480261942973	0.20518210810946236
Lrrc3b	5.585416470904591	4.078419499728277
Lrrc4	13.972780932825422	15.475084749017276
Lrrc40	6.29423085265522	7.305774355344444
Lrrc41	4.667461012423445	3.919651979799077
Lrrc42	6.777017108585831	7.294717937180073
Lrrc43	0.1912316882777227	0.05023476280523395
Lrrc45	2.8404603710129943	6.29051522117174
Lrrc46	1.1628489787187268	0.5345715739536011
Lrrc47	4.09935971622903	3.5895439166446637
Lrrc48	1.5202085172469155	1.2550825719433367
Lrrc49	4.021676611476907	4.184441633507366
Lrrc4b	32.87110106528465	37.46680863251968
Lrrc4c	10.24907012436419	11.132455352150055
Lrrc51	0.5619505993081694	0.5779131818546714
Lrrc52	0.0	0.0897333361982675
Lrrc55	2.2391149086018403	2.1334508400517933
Lrrc56	0.3976488235032095	0.3760509580296795
Lrrc57	2.493313105477117	2.4925978548181815
Lrrc58	6.184291442144527	5.3242718110862555
Lrrc59	24.478238649370635	26.4114876561341
Lrrc6	3.0284850441439017	3.182217951887217
Lrrc61	6.133476524216531	6.135604534702691
Lrrc63	0.0	0.04053508274033776
Lrrc66	0.0	0.0
Lrrc69	0.0	0.0
Lrrc7	7.62935429557306	6.58571119370367
Lrrc70	0.24019267711320644	0.3785781196936184
Lrrc71	0.06403466018224689	0.022428402562635775
Lrrc72	0.0	0.0
Lrrc73	15.224163345299115	19.461760158931767
Lrrc8a	2.3545809632655477	2.3540027590884414
Lrrc8b	10.424095869594924	9.193545101690292
Lrrc8c	3.082998888439834	3.64588781413828
Lrrc8d	2.5342170908320716	3.0795303241105754
Lrrc8e	0.0	0.0
Lrrc9	0.18845514577473546	0.11170447256213115
Lrrcc1	0.9639641347472347	0.8226817508056592
Lrrd1	0.08064608780981206	0.11298649308685509
Lrrfip1	2.633651116680382	3.0965748764683148
Lrrfip2	4.378777420713514	4.742867610885943
Lrriq1	0.1313089115155704	0.0636805180011007
Lrriq3	0.3664071310302404	0.1540027218980078
Lrriq4	0.0	0.0
Lrrk1	0.3120446375672642	0.42503578099268646
Lrrk2	4.15892652361889	4.364668049366908
Lrrn1	20.422612588173813	19.639344716486157
Lrrn2	33.86306726757086	36.5558590232202
Lrrn3	15.60283699637107	16.202369699686233
Lrrn4	0.07841013974940542	0.10985389314393557
Lrrn4cl	0.3007290428897056	0.2369960586699887
Lrrtm1	8.304061534368966	9.259341407873226
Lrrtm2	15.511666407648262	13.543540344146066
Lrrtm3	10.973980992553289	10.209635118057768
Lrrtm4	1.0829617505889046	1.1330931163853182
Lrsam1	3.335359071566469	2.9531733811217795
Lrtm1	0.013268364269337758	0.0
Lrtm2	11.555805314190161	13.537566131378467
Lrwd1	1.0250959770579358	1.1750533315450926
Lsamp	18.352900698716887	15.945910972684446
Lsg1	1.6972630232749346	1.6695847007315257
Lsm1	7.7349166389519395	7.56554685171622
Lsm10	3.9707173163001324	3.541586608555588
Lsm11	1.3468526491477597	1.1179064583516067
Lsm12	4.248138455721882	4.214807804080695
Lsm14a	19.278294932098003	17.766695145978215
Lsm14b	21.157452055194653	23.193475247617414
Lsm2	0.6821342016703715	0.8342627008266199
Lsm3	11.456315502310467	8.615334456671372
Lsm4	28.804158673812676	30.54527671001668
Lsm5	0.9242527842486762	0.4855849969946438
Lsm6	5.8851462163955945	6.08057904557518
Lsm7	2.9046377267568197	3.052083858128252
Lsmd1	17.767271466486875	15.792975183876939
Lsmem1	0.16009544884256174	0.33644452846638134
Lsp1	0.5147627010098452	0.5669603911213862
Lsr	0.406097405784248	0.45515930632061413
Lss	1.5811000890527174	1.5649831276498438
Lst1	5.147358009412775	4.916954373852056
Lta	0.1404163264251825	0.14754418403099082
Lta4h	23.780993320350888	27.1610560462665
Ltb	0.1115426648167877	0.2930120713883692
Ltb4r1	0.0	0.0
Ltb4r2	0.13495189676582864	0.0
Ltbp1	0.18660953076669565	0.2120889775903592
Ltbp2	0.014973266467175096	0.04326669631950853
Ltbp3	6.9034915814628235	6.762470196638915
Ltbp4	1.8393995261831098	1.7846811392680104
Ltbr	4.763821429411928	4.932031614897417
Ltc4s	1.0525516501139698	1.327177928551937
Ltf	0.0	0.0
Ltk	0.4576388554141502	0.6182609946922107
Ltn1	7.868731660376062	8.426409109667555
Ltv1	9.78676351681565	9.821379702017627
Luc7l	4.98133538430818	5.503354172114413
Luc7l2	3.1953268772306638	2.6048261658276775
Luc7l3	4.596712469134308	5.80679612458784
Lum	0.7955007832728833	0.5900345248622466
Lurap1	3.272610700227361	3.5045491201149206
Lurap1l	2.53353919694752	2.129718006678255
Luzp1	2.5447674562073748	2.647656947638247
Luzp2	31.056357791946578	23.393428877907876
Luzp4	0.0	0.0
Lxn	13.405442338220679	16.241158421212948
Ly6a	36.75255899161691	35.13010808131295
Ly6c1	20.22635970824627	19.103906987933087
Ly6c2	0.121982273521374	0.0
Ly6d	0.1405179301346074	0.4429528361393495
Ly6e	25.70302650165008	23.833093162276807
Ly6f	0.0	0.0
Ly6g	0.0	0.0
Ly6g5b	0.08739684043475582	0.0
Ly6g5c	0.0	0.0
Ly6g6c	0.0	0.0
Ly6g6d	0.31076849484606095	0.2539785287347123
Ly6g6e	0.1359438428043594	0.2499781668890483
Ly6g6f	3.063561814223044	2.5037252333111693
Ly6h	12.676280854966105	11.11774086335162
Ly6i	0.12963670189988477	0.0
Ly6k	0.0	0.07272045848712055
Ly75	0.2171492605418181	0.19436896172623983
Ly86	27.85355713217845	29.16513433136168
Ly9	0.17075711817264536	0.13220800125916532
Ly96	0.8051234637065813	1.3535894296176472
Lyar	1.218619862054856	1.0403898584072326
Lyg1	0.0	0.0
Lyg2	0.07568035052456251	0.039761030108117754
Lyl1	1.2406952575718417	1.927172950418125
Lyn	1.251809329924526	1.2533090645828808
Lynx1	125.62285175955694	150.58763750014933
Lypd1	3.152765563453711	3.3223818252935677
Lypd2	0.0	0.0
Lypd3	0.059679096326375976	0.0
Lypd4	0.0	0.0
Lypd5	0.0	0.0
Lypd6	2.248884156492424	2.194886121429795
Lypd6b	4.8624921301039725	4.215191871668476
Lypd8	0.0	0.0
Lypla1	3.3141101168086298	2.5681233469001237
Lypla2	12.788669797557949	14.176393743573012
Lyplal1	3.3842737229187283	3.038821136311291
Lyrm1	2.565799158483782	2.378863288385677
Lyrm2	8.210080867222128	11.042359766305855
Lyrm4	19.996397091472133	18.4523723383075
Lyrm5	3.6723419367552332	2.988746644378973
Lyrm7	1.8595428551212982	2.0946210566103325
Lyrm9	5.243130528459269	5.555972812096643
Lysmd1	0.730059321225667	0.6392656845703644
Lysmd2	33.41785704633722	27.972348559745434
Lysmd3	3.294614696107379	1.9922007038102556
Lysmd4	4.5111509624693715	3.8473114354830464
Lyst	3.972410701017756	3.6036910857486344
Lyve1	0.11173520106215616	0.11740713838599556
Lyz1	0.1536359014604647	0.0
Lyz2	14.572353117987838	17.08505710156018
Lyzl1	0.0	0.0
Lyzl4	0.039892312951114915	0.041917339053997596
Lyzl6	0.0	0.0
Lzic	3.1034622896460746	2.495374843427975
Lztfl1	1.328042069387554	1.2545902803800144
Lztr1	9.563203993854792	9.65434786862277
Lzts1	10.249392345537986	12.26516458014029
Lzts2	5.330591869266775	5.491596642690179
Lzts3	33.300030557626165	43.86558631482855
M1ap	0.0	0.1341869398387946
M5C1000I18Rik	0.7139550714927478	0.6819973479774742
M6pr	11.946788922333443	11.62571917565985
M6pr-ps	0.0	0.02955585262382102
MALAT1	0.0	0.0
MDGA2	0.0	0.0
MEG3	0.0	0.0
MEG3_1	0.0	0.0
MEG3_2	0.0	0.0
MEG8_1	0.0	0.0
MESTIT1_2	0.0	0.0
MESTIT1_3	0.0	0.0
MIAT_exon1	0.0	0.0
MIAT_exon5_1	0.0	0.0
MIAT_exon5_2	0.0	0.0
MIAT_exon5_3	0.0	0.0
MIMT1_1	3.098868820947246	1.0853915240152143
MRPS23	0.0	0.0
MYADM	0.0	0.0
Maats1	0.3834224045293544	0.22561605522097963
Mab21l1	1.1542616573701199	0.4777912256291758
Mab21l2	0.43106721297675343	0.22647459102648204
Mab21l3	0.0	0.08151710071702634
Macc1	0.0	0.026722578118761175
Macf1	1.6996130892913561	1.6441878315764495
Macrod1	10.212807867255759	8.488886299283827
Macrod2	2.221259347454388	2.0695878606714873
Mad1l1	3.6071688630352234	4.302896544200388
Mad2l1	1.5911324854690496	1.3660663106010833
Mad2l1bp	8.493196027781341	6.673147888389837
Mad2l2	1.8775413356281536	2.0209679626530734
Madcam1	0.0	0.14369972289778896
Madd	1.6353884105611327	1.6205316725071461
Maea	47.63637070997476	43.438103266556254
Mael	0.06280587951035815	0.0
Maf	1.4590520839104637	1.5650568797706599
Maf1	6.001950633505179	6.1014017420697435
Mafa	0.8990545344723491	0.4723463113769914
Mafb	4.297634540705829	3.8233709099125495
Maff	0.1264954269450413	0.2658332549698545
Mafg	6.164220603153939	8.02444525972499
Mafk	2.3499874651631187	1.4312377210461142
Mag	216.87469953428814	204.93932907311
Magea1	0.0	0.0
Magea10	0.0	0.0
Magea2	0.0	0.0
Magea3	0.0	0.0
Magea4	0.0	0.0
Magea5	0.0	0.0
Magea6	0.0	0.0
Magea7-ps	0.0	0.0
Magea8	0.0	0.0
Magea9-ps	0.0	0.0
Mageb1	0.0	0.0
Mageb10-ps	0.0	0.0
Mageb16	0.0	0.0
Mageb16-ps1	0.0	0.0
Mageb17-ps	0.0	0.0
Mageb18	0.0	0.0
Mageb2	0.0	0.0
Mageb3	0.0	0.06341007038995038
Mageb4	0.0	0.0
Mageb5	0.0	0.0
Mageb6-ps	0.0	0.0
Mageb7-ps	0.0	0.0
Mageb8-ps	0.0	0.0
Maged1	59.9569626828156	57.829604389647336
Maged2	4.684633641613067	3.9158878471667227
Magee1	62.33717678290237	49.184235833263145
Magee2	4.617712005850198	3.2641519416557854
Mageh1	31.046320962937862	25.251268903484146
Magel2	1.499581308463532	0.8316213049726181
Magi1	2.8319272347352444	2.8087771497371516
Magi2	4.77278210583524	5.140885435451907
Magi3	3.0055943640984153	2.7781887937489373
Magix	0.23613300029915785	0.22330769195449204
Magoh	16.60993688027724	14.761324726606915
Magohb	1.2158095693281852	1.5029727953463807
Magt1	2.291623491208756	2.6063595988152843
Mak	0.3989933830707931	0.5490142040073044
Mak16	14.901937841173346	15.328744269694676
Mal	185.12260041247373	168.07540475343197
Mal2	55.28456423868889	49.74496029092
Malat1	28.71543203997867	31.85605521587499
Mall	0.33882613562367697	0.5086081917120148
Malsu1	1.1867680663716087	1.170973893400227
Malt1	0.9378664688404634	1.1262568465239677
Mamdc2	0.319975070986564	0.24452199702200159
Mamdc4	0.06648010707547534	0.19404108645384205
Maml1	1.3470334873552419	1.268990090266544
Maml2	0.7043301382768393	0.6563005205090287
Maml3	0.9688777166398339	0.8095418387822061
Mamld1	2.730952683194564	2.794396601130794
Mamstr	0.17805731215356352	0.22111335206244762
Man1a	3.126131596498101	3.1956982114700154
Man1a2	9.527270549536922	9.709666248394347
Man1b1	11.304934373276387	10.557534278858398
Man1c1	2.714813097550056	2.6965527163304817
Man2a1	2.8098692871333215	3.332287522336816
Man2a2	45.32617803489988	47.06653841709314
Man2b1	17.264341548438736	18.70687976488835
Man2b2	7.1852438395030145	7.62418475250978
Man2c1	1.4223128059281975	2.0312742963362926
Manba	0.9205757430705307	0.7683567754728468
Manbal	40.69866380440683	38.985851651213146
Manea	7.306672349241432	6.51335336138413
Maneal	23.713676037963744	25.66570848353395
Manf	7.332524732200932	8.123097611133172
Mansc1	3.7235178949828263	4.213496299716879
Mansc4	0.1747412532507745	0.12240768237244169
Maoa	14.470311859369213	11.556671739262548
Maob	8.930349468765298	7.730972673034214
Map10	2.2714557065981222	1.6678564230357802
Map1a	55.38975861771708	65.55036711604662
Map1b	45.43578268678991	41.70771699141488
Map1lc3a	53.90789943091909	53.11340686880426
Map1lc3b	14.854795190933212	14.545687738471692
Map1s	18.463738125256658	18.527643269615872
Map2	15.780475321698114	14.734063365231233
Map2k1	77.3805307365441	72.70387535518516
Map2k2	9.447487716296099	12.51249105213045
Map2k3	1.4849183297740627	1.3807931148657484
Map2k4	18.462791783269616	14.501793608162954
Map2k5	12.531472991536633	14.13970421930604
Map2k6	1.0164784068710309	0.9917859738384288
Map2k7	4.893626028652341	4.864221547361358
Map3k1	1.2310850777625275	1.326746466286478
Map3k10	18.269018482712745	22.39239186784871
Map3k11	9.426235545328087	12.481574194871094
Map3k12	4.660007582352204	4.7630663372391115
Map3k13	3.299794135764961	3.26960242962401
Map3k14	0.8070008149667537	1.2012852282417033
Map3k15	0.20098459234294466	0.14079135684097996
Map3k19	0.9374288133827543	1.192386420183381
Map3k2	2.816387682633981	2.7608031277147256
Map3k3	5.595401100147962	6.01057645582547
Map3k4	5.935707338061487	5.451251581985438
Map3k5	2.44510634445194	2.373475077776974
Map3k6	0.48480768780409406	0.36614393429878195
Map3k7	1.9890469747333166	1.9395978116834445
Map3k7cl	0.5289836607185977	0.4940765290916715
Map3k8	0.13918541916409505	0.09000048804272148
Map3k9	2.8985809437984127	2.6037539959283897
Map4	17.49669832909528	15.620546248461773
Map4k1	0.46768157332314864	0.5670255831276222
Map4k2	2.375436061340118	2.580850699604325
Map4k3	5.316499874852808	4.560800807865256
Map4k4	12.041432737093613	11.373098310839653
Map4k5	1.5392295919764225	1.7336021386145808
Map6	6.268836048101895	7.49942968188549
Map6d1	22.309078237612677	24.87546257238902
Map7	16.934829661508928	18.791585324064343
Map7d1	21.413532625618476	24.290613545384048
Map7d2	16.433158056587647	14.679818918720878
Map9	14.36636515683059	13.257905601801795
Mapk1	49.46539318230447	45.27154699250739
Mapk10	7.992575601565106	8.355412309218245
Mapk11	5.4916019597442185	5.143154426501602
Mapk12	2.724292300328071	2.4304955778636086
Mapk13	0.022042653739617182	0.0926463593711057
Mapk14	4.373412547040873	4.863940794124407
Mapk15	0.1984535092815219	0.18957042597069892
Mapk1ip1	5.495720051904471	7.800148422215357
Mapk1ip1l	2.737580640431289	1.8119978378497972
Mapk3	42.462987844939384	43.06988623224373
Mapk4	7.971589958550069	8.292254777545962
Mapk6	5.584109265745114	4.84842759511989
Mapk7	0.5272850883071036	0.6121685685138026
Mapk8	4.055335726099455	4.151784916390515
Mapk8ip1	73.40455179434315	79.07713329777879
Mapk8ip2	56.771207240408515	55.874274578521934
Mapk8ip3	6.8664086883112665	7.590010314468567
Mapk9	6.9081884459141065	6.676801314368957
Mapkap1	3.9415224555790105	4.270262527498278
Mapkapk2	11.007201367119979	11.009514804171465
Mapkapk3	0.2191207666527813	0.36455275258884307
Mapkapk5	2.1875518510107215	2.4016153991557143
Mapkbp1	4.9004677640438725	5.678797221617316
Mapre1	12.150070797204746	10.692974797982341
Mapre2	17.04220315409355	17.822911037939125
Mapre3	19.084460243744225	20.726419491834243
Mapt	26.894019815367102	28.91982768591905
Marc1	0.185200334621552	0.1112008754849375
Marc2	4.013772949036433	4.288404062231541
March1	0.6226884762057313	0.5176220886368125
March10	0.08066523000962449	0.10897712192224916
March11	0.6393553646637534	0.5834144008828963
March2	5.293527796496413	4.972602817208597
March3	0.4142059421237684	0.1263576757006841
March4	6.675080053438016	8.067131379897837
March5	9.037660443518678	8.379205586257463
March6	42.087170609574414	33.19634121381107
March7	2.6970300606332964	2.864247039013858
March8	6.185532147779964	5.8770898100382
March9	8.08882650639528	7.995515039601045
Marcks	39.6978773447598	42.77161193870034
Marcksl1	19.48007507215602	13.730709971093404
Marcksl1-ps4	0.0	0.0
Marco	0.048915813462475415	0.0
Marf1	14.167663754819644	13.70430853799094
Mark1	19.522101013381988	23.38581808056362
Mark2	2.9449457752097468	4.011201454634644
Mark3	8.799541335765616	9.837378593681796
Mark4	15.688680721071272	17.38836620367889
Mars	4.997416793233769	4.751907001545721
Mars2	2.425762685654749	2.194886121429795
Marveld1	1.6085708164052999	1.6603100955248127
Marveld2	0.13576326862837487	0.14265492625479606
Marveld3	0.4708048220233867	0.400474637584002
Mas1	0.5911334389120682	0.5945204225298156
Masp1	1.6230025171724676	1.334652949588476
Masp2	0.05047542352608579	0.0707168970767147
Mast1	2.0179774945992883	1.8444703222339685
Mast2	2.374770795392401	3.044687112680779
Mast3	48.130262547365625	61.83964284425792
Mast4	0.9434460590526058	0.8254563778497205
Mastl	0.17157630344222713	0.19530973970646326
Mat1a	0.0	0.03180386635206675
Mat2a	63.43913479763235	58.945585334178624
Mat2b	14.137599521921059	12.60608308146077
Matk	7.459421472314599	9.277080684701232
Matn1	0.2911480951214804	0.050987907674877646
Matn2	1.874370986621513	2.0126465345977484
Matn3	0.0	0.0
Matn4	0.7454587888777322	1.0523121235547275
Matr3	136.09337495166588	116.19465764536935
Matr3-ps2	0.0	0.0
Mau2	6.456846202119598	7.509829233407925
Mavs	1.1031592384088558	1.0860580899460324
Max	14.358688688640491	11.45015843737667
Maz	49.842214851475106	58.498243220750645
Mb	0.15520762423755388	0.0652345289369758
Mb21d1	0.12892172060046758	0.17714795785683918
Mb21d2	11.03385110488792	9.672670958171949
Mbd1	9.13565120859891	9.713224854556385
Mbd2	11.945324651616419	11.82377723827912
Mbd3	18.27855311385883	21.25800906433335
Mbd3l1	0.0	0.0
Mbd3l2	0.0	0.0
Mbd4	0.5756080902438753	0.7087819789095278
Mbd5	1.5507665080423125	1.6969605858900658
Mbd6	2.2959518206215623	3.5456434207404435
Mbip	8.557998232710949	8.586748849366224
Mbl1	0.0	0.0
Mbl2	0.0	0.0
Mblac1	1.5589110735346237	2.2620621517320143
Mblac2	8.506385597996564	5.65209036339796
Mbnl1	20.968271884629306	21.191588705261925
Mbnl2	31.779441918184155	30.21346218010086
Mbnl3	0.0	0.0
Mboat1	1.5910731328874868	1.6272572946891855
